"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"Sulselbar-Apps-Admin-Merchant-QRIS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","4 of 4","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 19, 2026","8 seconds","186.34 MB","3 hours, 51 minutes and 53 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Apps-Teller","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 19, 2026","9 seconds","269.34 MB","3 hours, 29 minutes and 11 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-DB-New","OK","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 19, 2026","10 seconds","204.04 MB","3 minutes and 10 seconds","5 minutes","0 seconds","Disabled"
"Sulselbar-Digibank","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 19, 2026","7 seconds","133.2 MB","3 hours, 30 minutes and 58 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Digibank-DB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 19, 2026","2 seconds","3.88 MB","1 minute and 33 seconds","5 minutes","0 seconds","Disabled"
"Sulselbar-EDC","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 19, 2026","33 seconds","1.17 GB","7 hours, 56 minutes and 53 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Fraud","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 19, 2026","2 seconds","35.8 MB","3 hours, 53 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-IBB-Apps","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 19, 2026","8 seconds","148.24 MB","5 hours, 12 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Lakupandai","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 19, 2026","5 seconds","134.97 MB","3 hours, 29 minutes and 19 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Middleware","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 19, 2026","8 seconds","142.92 MB","4 hours, 49 minutes and 33 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-SNAP","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 19, 2026","2 seconds","2.48 MB","36 seconds","5 minutes","0 seconds","Disabled"
"Sulselbar-SoftToken","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 19, 2026","7 seconds","142 MB","3 hours, 48 minutes and 4 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-SSL","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 19, 2026","7 seconds","179.18 MB","3 hours, 34 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-STS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 19, 2026","1 minute and 19 seconds","3.02 GB","4 hours, 52 minutes and 17 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-WebAdmin","OK","10.10.40.8","vSphere_Replication_OVF10-new","","7 of 7","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 19, 2026","15 seconds","351.55 MB","4 hours, 31 minutes and 49 seconds","8 hours","0 seconds","Disabled"
"SULTRA-ADMIN","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 19, 2026","3 seconds","109.41 MB","2 hours, 16 minutes and 9 seconds","8 hours","0 seconds","Disabled"
"SULTRA-DB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 19, 2026","5 seconds","40.81 MB","2 minutes and 38 seconds","5 minutes","0 seconds","Disabled"
"SULTRA-ELK","OK","10.10.40.8","vSphere_Replication_OVF10-new","","7 of 7","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 19, 2026","1 minute and 16 seconds","3.6 GB","2 hours, 7 minutes and 16 seconds","8 hours","0 seconds","Disabled"
"SULTRA-FRAUD","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 19, 2026","2 seconds","76.03 MB","5 hours, 18 minutes and 58 seconds","8 hours","0 seconds","Disabled"
"SULTRA-FTP","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 19, 2026","2 seconds","14.05 MB","6 hours, 56 minutes and 57 seconds","8 hours","0 seconds","Disabled"
"SULTRA-KUBERNETES","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 19, 2026","3 seconds","201.98 MB","5 hours, 44 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"SULTRA-MICROBANKING","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 19, 2026","6 seconds","581.89 MB","5 hours, 2 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"SULTRA-MICROGATE","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 19, 2026","7 seconds","634.06 MB","3 hours, 42 minutes and 45 seconds","8 hours","0 seconds","Disabled"
"SULTRA-REDIS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 19, 2026","2 seconds","49.58 MB","5 hours, 59 minutes and 46 seconds","8 hours","0 seconds","Disabled"
"SULTRA-SSL","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 19, 2026","2 seconds","106.38 MB","2 hours, 25 minutes and 12 seconds","8 hours","0 seconds","Disabled"
"SULTRA-WEB-MERCHANT","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 19, 2026","2 seconds","14.54 MB","7 hours, 3 minutes and 14 seconds","8 hours","0 seconds","Disabled"
