"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"BVIC-RHEL-6.5-SSL-IB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 20, 2026","19 seconds","6.31 MB","5 hours and 25 minutes","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-SSL-IBB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 19, 2026","2 seconds","45.4 MB","7 hours, 29 minutes and 29 seconds","8 hours","0 seconds","Disabled"
"CCBI-Admin-Proxy-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 20, 2026","25 seconds","7.01 MB","4 hours, 36 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"CCBI-Database-Master-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 20, 2026","1 second","8 KB","2 minutes and 25 seconds","5 minutes","0 seconds","Disabled"
"CCBI-Database-Slave-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 20, 2026","1 second","600 KB","2 minutes and 49 seconds","5 minutes","0 seconds","Disabled"
"CCBI-ELK-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 20, 2026","39 seconds","374.75 MB","1 hour, 54 minutes and 54 seconds","8 hours","0 seconds","Disabled"
"CCBI-LOG","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 20, 2026","11 seconds","139.3 MB","5 hours, 7 minutes and 14 seconds","8 hours","0 seconds","Disabled"
"CCBI-Master-Node-Rancher-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 20, 2026","1 minute and 31 seconds","1.23 GB","6 hours, 21 minutes and 2 seconds","8 hours","0 seconds","Disabled"
"CCBI-Mgate-Proxy-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 20, 2026","2 seconds","6.64 MB","4 hours, 19 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"CCBI-Redis-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 20, 2026","2 seconds","7.3 MB","4 hours, 41 minutes and 55 seconds","8 hours","0 seconds","Disabled"
"CCBI-SSL-Web-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 19, 2026","6 seconds","5.79 MB","7 hours, 17 minutes and 20 seconds","8 hours","0 seconds","Disabled"
"CCBI-Worker-Node-Mgate-MB-1-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 20, 2026","7 seconds","52.86 MB","2 hours, 47 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"CCBI-Worker-Node-Mgate-MB-2-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 20, 2026","11 seconds","148.06 MB","3 hours, 57 minutes and 46 seconds","8 hours","0 seconds","Disabled"
"CCBI-Worker-Node-Mgate-MB-3-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 20, 2026","4 seconds","58.39 MB","4 hours, 52 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"CTBC-CTL","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 20, 2026","57 seconds","1.04 GB","5 hours, 16 minutes and 58 seconds","8 hours","0 seconds","Disabled"
"CTBC-ELK","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 20, 2026","6 seconds","180.97 MB","3 hours, 11 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"CTBC-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 20, 2026","7 seconds","125.27 MB","1 hour, 39 minutes and 9 seconds","8 hours","0 seconds","Disabled"
"CTBC-WN-1","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 20, 2026","9 seconds","188.22 MB","2 hours, 49 minutes and 58 seconds","8 hours","0 seconds","Disabled"
"CTBC-WN-2","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 19, 2026","9 seconds","203.47 MB","7 hours, 30 minutes and 37 seconds","8 hours","0 seconds","Disabled"
"CTBC-WN-3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 20, 2026","13 seconds","201.51 MB","5 hours, 33 minutes and 8 seconds","8 hours","0 seconds","Disabled"
"DJOTING-ADMINPROXY-.7","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 20, 2026","37 seconds","175.16 MB","1 hour, 13 minutes and 1 second","8 hours","0 seconds","Disabled"
"DJOTING-CTL-.68","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 20, 2026","41 seconds","1.06 GB","6 minutes and 52 seconds","8 hours","0 seconds","Disabled"
"DJOTING-DB-.19","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 20, 2026","1 second","8 KB","1 minute and 35 seconds","5 minutes","0 seconds","Disabled"
"DJOTING-ELK-.67","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 20, 2026","33 seconds","345.46 MB","5 hours, 43 minutes and 31 seconds","8 hours","0 seconds","Disabled"
"DJOTING-IACSS-.83","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 20, 2026","44 seconds","185.23 MB","3 hours, 36 minutes and 51 seconds","8 hours","0 seconds","Disabled"
"DJOTING-MGATEPROXY-.5","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 19, 2026","11 seconds","158.67 MB","7 hours, 22 minutes and 57 seconds","8 hours","0 seconds","Disabled"
"DJOTING-SIGN-76","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 19, 2026","2 seconds","73.84 MB","7 hours, 56 minutes and 19 seconds","8 hours","0 seconds","Disabled"
"DJOTING-SSL-.3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 20, 2026","1 minute and 55 seconds","459.44 MB","1 hour, 25 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"DJOTING-STS-.84","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 20, 2026","45 seconds","294.23 MB","2 hours, 56 minutes and 53 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WEBADMIN-.81","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 20, 2026","36 seconds","210.29 MB","4 hours, 45 minutes and 41 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WN-.71","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 20, 2026","17 seconds","458.3 MB","18 minutes and 29 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WN-.72","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 20, 2026","43 seconds","326.36 MB","39 minutes and 2 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WN-.73","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 20, 2026","49 seconds","319.34 MB","4 hours, 17 minutes and 46 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-ADMIN.81","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","12 seconds","122.58 MB","4 hours, 32 minutes and 50 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-ADMINPROXY.7","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","37 seconds","137.5 MB","5 hours, 14 minutes and 38 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-APJ-PROXY-PSAK.8","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","49 seconds","121.68 MB","2 hours, 10 minutes and 8 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-CBR-PROD-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","14 seconds","116.38 MB","4 hours, 16 minutes and 4 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-CBR-PROD-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","1 second","2.3 MB","1 minute and 31 seconds","5 minutes","0 seconds","Disabled"
"DP-TASPEN-CTL.68","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","24 seconds","473.05 MB","6 hours, 52 minutes and 57 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-DB.19","Incremental Sync (RPO Violation)","10.10.40.15","vRep-Cyber","","10 of 10","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","1 minute and 24 seconds","700.18 MB","5 hours, 25 minutes and 39 seconds","1 hour","4 hours and 16 minutes","Disabled"
"DP-TASPEN-ELK.67","OK","10.10.40.15","vRep-Cyber","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","16 minutes and 44 seconds","26.54 GB","39 minutes and 8 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-FINCLOUD-DB","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","1 second","1.48 MB","1 minute and 28 seconds","5 minutes","0 seconds","Disabled"
"DP-TASPEN-IACSS.83","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","14 seconds","146.41 MB","47 minutes and 32 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-MGATEPROXY.5","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","33 seconds","232.17 MB","58 minutes and 40 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-SBS.82","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","32 seconds","48.84 MB","2 hours, 42 minutes and 14 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-SIGN.76","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","4 seconds","58.23 MB","4 hours, 53 minutes and 41 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-SSL.3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","37 seconds","142.02 MB","1 hour, 13 minutes and 29 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-STS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","7 seconds","68.88 MB","4 hours, 36 minutes and 53 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-WN-1.71","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","33 seconds","512.3 MB","40 minutes and 58 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-WN-2.72","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","6 minutes and 19 seconds","2.93 GB","4 hours, 12 minutes and 53 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-WN-3.73","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","13 seconds","276.3 MB","7 hours, 4 minutes and 38 seconds","8 hours","0 seconds","Disabled"
"JAMBI-CAMS-Rebuild","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 20, 2026","50 seconds","376.52 MB","2 hours, 45 minutes and 33 seconds","8 hours","0 seconds","Disabled"
"JAMBI-DB-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 20, 2026","6 seconds","9.02 MB","4 minutes and 5 seconds","5 minutes","0 seconds","Disabled"
"JAMBI-EDC-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 19, 2026","19 seconds","124.06 MB","7 hours, 50 minutes and 47 seconds","8 hours","0 seconds","Disabled"
"JAMBI-IGATE-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 20, 2026","1 minute and 18 seconds","749.28 MB","46 minutes and 47 seconds","8 hours","0 seconds","Disabled"
"JAMBI-SSL-IBCOB-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 20, 2026","1 minute and 20 seconds","555.83 MB","28 minutes and 8 seconds","8 hours","0 seconds","Disabled"
"JAMBI-WEB-TELLER-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 19, 2026","14 seconds","119.77 MB","7 hours, 44 minutes and 17 seconds","8 hours","0 seconds","Disabled"
"MANTAP-DB","OK","10.10.40.15","vRep-Cyber","","9 of 9","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 20, 2026","5 seconds","136.89 MB","2 minutes and 51 seconds","5 minutes","0 seconds","Disabled"
"MANTAP-IB-ADMIN","OK","10.10.40.15","vRep-Cyber","","8 of 8","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 20, 2026","6 seconds","42.75 MB","2 hours, 1 minute and 12 seconds","8 hours","0 seconds","Disabled"
"MANTAP-IB-APPS","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 20, 2026","5 seconds","342.29 MB","7 minutes and 35 seconds","8 hours","0 seconds","Disabled"
"MANTAP-IGATE","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 20, 2026","1 minute and 11 seconds","2.6 GB","6 hours, 14 minutes and 26 seconds","8 hours","0 seconds","Disabled"
"MANTAP-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 20, 2026","3 seconds","59.44 MB","18 minutes and 1 second","8 hours","0 seconds","Disabled"
"PAC-BlockChain-Biller.44","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 20, 2026","49 seconds","170.25 MB","20 minutes and 41 seconds","8 hours","0 seconds","Disabled"
"PAC-Connector-Biller.45","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 20, 2026","1 minute and 55 seconds","284.59 MB","55 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"PAC-GoPay-Biller.52","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 20, 2026","4 seconds","2.62 MB","5 hours, 54 minutes and 31 seconds","8 hours","0 seconds","Disabled"
"PAC-Igate-BPJS-Biller.42","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 20, 2026","13 seconds","49.7 MB","26 minutes and 2 seconds","8 hours","0 seconds","Disabled"
"PAC-Igate-BPJS-DB-Biller.43","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","PAC_BILLER","Datastore Default","Jun 20, 2026","18 seconds","232 KB","2 minutes and 3 seconds","5 minutes","0 seconds","Disabled"
"PAC-IGate-NonTelco-Biller.40","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 20, 2026","2 minutes and 14 seconds","475.91 MB","2 hours, 35 minutes and 31 seconds","8 hours","0 seconds","Disabled"
"PAC-Igate-NonTelco-DB-Biller.50","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","PAC_BILLER","Datastore Default","Jun 20, 2026","5 seconds","10.86 MB","1 minute and 40 seconds","5 minutes","0 seconds","Disabled"
"PAC-Igate-Telco-DB-Biller.51","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","PAC_BILLER","Datastore Default","Jun 20, 2026","6 seconds","9.59 MB","9 seconds","5 minutes","0 seconds","Disabled"
"PAPUA-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 20, 2026","9 seconds","58.45 MB","3 hours, 57 minutes and 26 seconds","8 hours","0 seconds","Disabled"
"PAPUA-DB","OK","10.10.40.15","vRep-Cyber","","8 of 8","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 20, 2026","5 seconds","33.98 MB","1 minute and 11 seconds","5 minutes","0 seconds","Disabled"
"PAPUA-IGATE","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 20, 2026","54 seconds","986.6 MB","18 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"PAPUA-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 20, 2026","24 seconds","152.98 MB","3 hours, 50 minutes and 8 seconds","8 hours","0 seconds","Disabled"
"PAPUA-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 20, 2026","9 seconds","36.81 MB","3 hours, 41 minutes and 2 seconds","8 hours","0 seconds","Disabled"
"PFSENSE-DJOTING","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 20, 2026","1 minute and 15 seconds","1.27 GB","19 minutes and 46 seconds","8 hours","0 seconds","Disabled"
"PFSENSE-TASPEN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","1 minute and 38 seconds","958.2 MB","4 hours, 34 minutes and 32 seconds","8 hours","0 seconds","Disabled"
"PROD-BAS-DB-SLAVE","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ACEH-DC-NEW","Datastore Default","Jun 20, 2026","5 seconds","184 KB","19 seconds","5 minutes","0 seconds","Disabled"
"V2-Mantap-ELK","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 20, 2026","4 seconds","71.23 MB","6 hours, 18 minutes and 56 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-IBB-Admin","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 20, 2026","1 second","2.54 MB","3 hours, 22 minutes and 33 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-IBB-Sysadmin","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 20, 2026","1 second","6.18 MB","48 minutes and 22 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-IBB-VA","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 20, 2026","1 second","7.9 MB","6 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-Master-CTL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 20, 2026","10 seconds","657.71 MB","6 hours, 28 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-Redis","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 20, 2026","2 seconds","10.74 MB","5 hours, 49 minutes and 1 second","8 hours","0 seconds","Disabled"
"V2-Mantap-WorkerNode-1","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 20, 2026","1 second","18.04 MB","5 hours, 39 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-WorkerNode-2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 20, 2026","2 seconds","9.27 MB","39 minutes and 41 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-APPS-V2","OK","10.10.40.15","vRep-Cyber","","5 of 5","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 20, 2026","1 minute and 3 seconds","1.07 GB","5 hours, 5 minutes and 56 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-CTL-V2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 20, 2026","48 seconds","568.52 MB","4 hours, 38 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-ELK","OK","10.10.40.15","vRep-Cyber","","6 of 6","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 20, 2026","5 minutes and 10 seconds","7.72 GB","15 minutes and 22 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-REDIS-V2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 20, 2026","8 seconds","75.92 MB","3 hours, 57 minutes and 8 seconds","8 hours","0 seconds","Disabled"
"X-MANTAP-SLAVE-DB","OK","10.10.40.15","vRep-Cyber","","9 of 9","Enabled","VR","Disabled","Enabled","Disabled","MANTAP-MB-DC-DCI","Datastore Default","Jun 20, 2026","5 seconds","97.86 MB","2 minutes and 39 seconds","5 minutes","0 seconds","Disabled"
