"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"Sulselbar-Apps-Admin-Merchant-QRIS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","4 of 4","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 22, 2026","9 seconds","127.74 MB","6 hours, 26 minutes and 33 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Apps-Teller","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 22, 2026","12 seconds","204.72 MB","5 hours, 45 minutes and 48 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-DB-New","OK","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 22, 2026","7 seconds","151.84 MB","23 seconds","5 minutes","0 seconds","Disabled"
"Sulselbar-Digibank","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 22, 2026","10 seconds","141.51 MB","5 hours, 57 minutes and 27 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Digibank-DB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 22, 2026","2 seconds","4.76 MB","2 minutes and 10 seconds","5 minutes","0 seconds","Disabled"
"Sulselbar-EDC","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 22, 2026","33 seconds","1.17 GB","1 hour, 31 minutes and 19 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Fraud","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 22, 2026","4 seconds","26.91 MB","28 minutes and 27 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-IBB-Apps","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","4 seconds","136.99 MB","6 hours, 54 minutes and 47 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Lakupandai","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 22, 2026","12 seconds","139.75 MB","5 hours, 54 minutes and 47 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Middleware","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 22, 2026","5 seconds","141.34 MB","5 minutes and 30 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-SNAP","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 22, 2026","2 seconds","856 KB","1 minute and 53 seconds","5 minutes","0 seconds","Disabled"
"Sulselbar-SoftToken","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 22, 2026","14 seconds","139.66 MB","6 hours, 12 minutes and 18 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-SSL","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 22, 2026","14 seconds","163.84 MB","5 hours, 40 minutes and 22 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-STS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","1 minute and 32 seconds","3.89 GB","7 hours, 20 minutes and 32 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-WebAdmin","OK","10.10.40.8","vSphere_Replication_OVF10-new","","7 of 7","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","11 seconds","263.7 MB","7 hours, 56 minutes and 33 seconds","8 hours","0 seconds","Disabled"
"SULTRA-ADMIN","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 22, 2026","4 seconds","78.7 MB","4 hours, 21 minutes and 52 seconds","8 hours","0 seconds","Disabled"
"SULTRA-DB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 22, 2026","3 seconds","19.23 MB","19 seconds","5 minutes","0 seconds","Disabled"
"SULTRA-ELK","OK","10.10.40.8","vSphere_Replication_OVF10-new","","7 of 7","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 22, 2026","6 minutes and 48 seconds","8.44 GB","6 hours, 17 minutes and 27 seconds","8 hours","0 seconds","Disabled"
"SULTRA-FRAUD","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 22, 2026","2 seconds","61.79 MB","6 hours, 5 minutes and 30 seconds","8 hours","0 seconds","Disabled"
"SULTRA-FTP","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 22, 2026","1 second","35.25 MB","18 minutes and 54 seconds","8 hours","0 seconds","Disabled"
"SULTRA-KUBERNETES","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 22, 2026","3 seconds","116.91 MB","5 hours, 56 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"SULTRA-MICROBANKING","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 22, 2026","6 seconds","485.41 MB","5 hours, 22 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"SULTRA-MICROGATE","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 22, 2026","5 seconds","446.77 MB","4 hours, 10 minutes and 14 seconds","8 hours","0 seconds","Disabled"
"SULTRA-REDIS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 21, 2026","2 seconds","64.59 MB","6 hours, 45 minutes and 4 seconds","8 hours","0 seconds","Disabled"
"SULTRA-SSL","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 22, 2026","3 seconds","167.6 MB","4 hours, 15 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"SULTRA-WEB-MERCHANT","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 22, 2026","1 second","22.66 MB","3 minutes and 41 seconds","8 hours","0 seconds","Disabled"
