"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"BVIC-RHEL-6.5-SSL-IBB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 22, 2026","1 second","25.76 MB","5 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"CCBI-Admin-Proxy-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 22, 2026","1 second","6.97 MB","5 minutes and 45 seconds","8 hours","0 seconds","Disabled"
"CCBI-Database-Master-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 22, 2026","31 seconds","392 KB","1 minute and 47 seconds","5 minutes","0 seconds","Disabled"
"CCBI-Database-Slave-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 22, 2026","1 second","600 KB","1 minute and 11 seconds","5 minutes","0 seconds","Disabled"
"CCBI-ELK-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 22, 2026","1 minute and 23 seconds","695.04 MB","5 hours, 20 minutes and 57 seconds","8 hours","0 seconds","Disabled"
"CCBI-LOG","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 22, 2026","11 seconds","132.37 MB","6 hours, 12 minutes and 23 seconds","8 hours","0 seconds","Disabled"
"CCBI-Master-Node-Rancher-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 21, 2026","54 seconds","1.21 GB","6 hours, 46 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"CCBI-Mgate-Proxy-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 22, 2026","2 seconds","6.16 MB","6 hours, 27 minutes and 48 seconds","8 hours","0 seconds","Disabled"
"CCBI-Redis-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 21, 2026","5 seconds","5.49 MB","6 hours, 43 minutes and 19 seconds","8 hours","0 seconds","Disabled"
"CCBI-SSL-Web-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 22, 2026","2 seconds","8.47 MB","3 hours, 1 minute and 31 seconds","8 hours","0 seconds","Disabled"
"CCBI-Worker-Node-Mgate-MB-1-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 22, 2026","18 seconds","52.31 MB","6 hours, 13 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"CCBI-Worker-Node-Mgate-MB-2-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 21, 2026","6 seconds","114.63 MB","6 hours, 35 minutes and 42 seconds","8 hours","0 seconds","Disabled"
"CCBI-Worker-Node-Mgate-MB-3-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 21, 2026","3 seconds","34.53 MB","7 hours, 19 minutes and 32 seconds","8 hours","0 seconds","Disabled"
"CTBC-CTL","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 22, 2026","1 minute and 16 seconds","1,019.54 MB","5 hours, 28 minutes and 30 seconds","8 hours","0 seconds","Disabled"
"CTBC-ELK","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 22, 2026","7 seconds","198.47 MB","3 hours, 42 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"CTBC-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 22, 2026","10 seconds","126.18 MB","1 hour, 57 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"CTBC-WN-1","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 22, 2026","26 seconds","179.13 MB","3 hours, 22 minutes and 41 seconds","8 hours","0 seconds","Disabled"
"CTBC-WN-2","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 22, 2026","10 seconds","192.1 MB","2 hours, 39 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"CTBC-WN-3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 21, 2026","30 seconds","190.01 MB","7 hours, 9 minutes and 47 seconds","8 hours","0 seconds","Disabled"
"DJOTING-ADMINPROXY-.7","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 22, 2026","1 minutes","183.77 MB","2 hours, 36 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"DJOTING-CTL-.68","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 22, 2026","1 minute and 54 seconds","1.07 GB","4 hours, 9 minutes and 14 seconds","8 hours","0 seconds","Disabled"
"DJOTING-DB-.19","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 22, 2026","16 seconds","2.1 MB","3 minutes and 3 seconds","5 minutes","0 seconds","Disabled"
"DJOTING-ELK-.67","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 21, 2026","20 seconds","328.48 MB","6 hours, 47 minutes and 17 seconds","8 hours","0 seconds","Disabled"
"DJOTING-IACSS-.83","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 22, 2026","15 seconds","204.75 MB","5 hours, 37 minutes and 38 seconds","8 hours","0 seconds","Disabled"
"DJOTING-MGATEPROXY-.5","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 22, 2026","29 seconds","182.11 MB","2 hours, 53 minutes and 7 seconds","8 hours","0 seconds","Disabled"
"DJOTING-SIGN-76","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 22, 2026","15 seconds","89.13 MB","1 hour, 14 minutes and 19 seconds","8 hours","0 seconds","Disabled"
"DJOTING-SSL-.3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 22, 2026","1 minute and 53 seconds","204.06 MB","4 hours, 23 minutes and 37 seconds","8 hours","0 seconds","Disabled"
"DJOTING-STS-.84","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 22, 2026","14 seconds","299.23 MB","4 hours, 46 minutes and 4 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WEBADMIN-.81","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 22, 2026","34 seconds","197.07 MB","5 hours, 38 minutes and 14 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WN-.71","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 22, 2026","45 seconds","473 MB","46 minutes and 11 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WN-.72","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 22, 2026","24 seconds","338.37 MB","1 hour, 59 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WN-.73","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 22, 2026","1 minute and 37 seconds","435.8 MB","15 minutes and 44 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-ADMIN.81","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","2 minutes and 41 seconds","161.05 MB","56 minutes and 41 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-ADMINPROXY.7","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","13 seconds","210.32 MB","1 hour, 4 minutes and 55 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-APJ-PROXY-PSAK.8","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","30 seconds","127.11 MB","1 hour, 10 minutes and 58 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-CBR-PROD-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","3 minutes and 27 seconds","145.41 MB","57 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-CBR-PROD-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","7 seconds","1.71 MB","1 minute and 23 seconds","5 minutes","0 seconds","Disabled"
"DP-TASPEN-CTL.68","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","1 minute and 1 second","938.5 MB","1 hour, 0 minutes and 9 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-DB.19","Incremental Sync (RPO Violation)","10.10.40.15","vRep-Cyber","","10 of 10","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","3 hours, 50 minutes and 24 seconds","104.89 GB","5 hours, 6 minutes and 5 seconds","1 hour","4 hours and 5 minutes","Disabled"
"DP-TASPEN-ELK.67","OK","10.10.40.15","vRep-Cyber","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","33 minutes and 26 seconds","22.2 GB","55 minutes and 39 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-FINCLOUD-DB","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","2 seconds","1.31 MB","1 minute and 14 seconds","5 minutes","0 seconds","Disabled"
"DP-TASPEN-IACSS.83","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","15 seconds","133.06 MB","5 hours, 17 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-MGATEPROXY.5","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","1 minute and 2 seconds","270.02 MB","1 hour, 13 minutes and 20 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-SBS.82","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","16 seconds","96.65 MB","11 minutes and 40 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-SIGN.76","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","2 minutes and 43 seconds","116.02 MB","1 hour, 7 minutes and 57 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-SSL.3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","42 seconds","156.2 MB","1 hour, 11 minutes and 42 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-STS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","1 minute and 29 seconds","80.56 MB","59 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-WN-1.71","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","1 minute and 43 seconds","618.52 MB","1 hour, 15 minutes and 23 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-WN-2.72","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","14 minutes and 32 seconds","3.59 GB","1 hour, 28 minutes and 54 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-WN-3.73","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","1 minute and 45 seconds","561.34 MB","1 hour, 6 minutes and 29 seconds","8 hours","0 seconds","Disabled"
"JAMBI-CAMS-Rebuild","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 22, 2026","52 seconds","494.28 MB","1 hour, 12 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"JAMBI-DB-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 22, 2026","5 seconds","2.53 MB","1 minute and 58 seconds","5 minutes","0 seconds","Disabled"
"JAMBI-EDC-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 22, 2026","32 seconds","294.27 MB","1 hour, 25 minutes and 33 seconds","8 hours","0 seconds","Disabled"
"JAMBI-IGATE-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 22, 2026","1 minute and 11 seconds","606.6 MB","2 hours, 52 minutes and 31 seconds","8 hours","0 seconds","Disabled"
"JAMBI-SSL-IBCOB-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 22, 2026","1 minute and 20 seconds","540.55 MB","3 hours, 12 minutes and 59 seconds","8 hours","0 seconds","Disabled"
"JAMBI-WEB-TELLER-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 22, 2026","1 minute and 25 seconds","401.16 MB","46 minutes and 51 seconds","8 hours","0 seconds","Disabled"
"MANTAP-DB","OK","10.10.40.15","vRep-Cyber","","9 of 9","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 22, 2026","6 seconds","65.87 MB","2 minutes and 22 seconds","5 minutes","0 seconds","Disabled"
"MANTAP-IB-ADMIN","OK","10.10.40.15","vRep-Cyber","","8 of 8","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 22, 2026","31 seconds","47.44 MB","1 hour, 20 minutes and 52 seconds","8 hours","0 seconds","Disabled"
"MANTAP-IB-APPS","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 22, 2026","29 seconds","506.64 MB","6 hours, 19 minutes and 30 seconds","8 hours","0 seconds","Disabled"
"MANTAP-IGATE","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 22, 2026","38 seconds","1.31 GB","21 minutes and 11 seconds","8 hours","0 seconds","Disabled"
"MANTAP-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 22, 2026","2 seconds","53.48 MB","2 minutes and 1 second","8 hours","0 seconds","Disabled"
"PAC-BlockChain-Biller.44","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 22, 2026","1 minute and 17 seconds","170.88 MB","10 minutes and 10 seconds","8 hours","0 seconds","Disabled"
"PAC-Connector-Biller.45","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 22, 2026","1 minute and 25 seconds","219.43 MB","3 hours, 38 minutes and 58 seconds","8 hours","0 seconds","Disabled"
"PAC-GoPay-Biller.52","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 22, 2026","12 seconds","2.85 MB","5 hours, 59 minutes and 15 seconds","8 hours","0 seconds","Disabled"
"PAC-Igate-BPJS-Biller.42","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 22, 2026","44 seconds","57.28 MB","39 minutes and 47 seconds","8 hours","0 seconds","Disabled"
"PAC-Igate-BPJS-DB-Biller.43","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","PAC_BILLER","Datastore Default","Jun 22, 2026","1 second","56 KB","2 minutes and 9 seconds","5 minutes","0 seconds","Disabled"
"PAC-IGate-NonTelco-Biller.40","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 22, 2026","2 minutes and 11 seconds","380.81 MB","14 minutes and 7 seconds","8 hours","0 seconds","Disabled"
"PAC-Igate-NonTelco-DB-Biller.50","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","PAC_BILLER","Datastore Default","Jun 22, 2026","6 seconds","11.59 MB","2 minutes and 18 seconds","5 minutes","0 seconds","Disabled"
"PAC-Igate-Telco-DB-Biller.51","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","PAC_BILLER","Datastore Default","Jun 22, 2026","6 seconds","9.17 MB","2 minutes and 39 seconds","5 minutes","0 seconds","Disabled"
"PAPUA-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 22, 2026","1 minute and 27 seconds","55.43 MB","55 minutes and 49 seconds","8 hours","0 seconds","Disabled"
"PAPUA-DB","OK","10.10.40.15","vRep-Cyber","","8 of 8","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 22, 2026","5 seconds","24.09 MB","2 minutes and 38 seconds","5 minutes","0 seconds","Disabled"
"PAPUA-IGATE","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 22, 2026","4 minutes and 1 second","617.31 MB","37 minutes and 16 seconds","8 hours","0 seconds","Disabled"
"PAPUA-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 22, 2026","6 seconds","75.2 MB","1 hour, 0 minutes and 32 seconds","8 hours","0 seconds","Disabled"
"PAPUA-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 22, 2026","5 seconds","36.01 MB","2 hours, 6 minutes and 57 seconds","8 hours","0 seconds","Disabled"
"PFSENSE-DJOTING","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 22, 2026","1 minute and 7 seconds","1.29 GB","4 hours, 43 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"PFSENSE-TASPEN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 22, 2026","1 minute and 3 seconds","645.47 MB","21 minutes and 35 seconds","8 hours","0 seconds","Disabled"
"PROD-BAS-DB-SLAVE","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ACEH-DC-NEW","Datastore Default","Jun 22, 2026","1 second","16 KB","51 seconds","5 minutes","0 seconds","Disabled"
"V2-Mantap-ELK","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 22, 2026","32 seconds","66.09 MB","10 minutes and 53 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-IBB-Admin","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 22, 2026","28 seconds","6.8 MB","2 hours, 3 minutes and 34 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-IBB-Sysadmin","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 22, 2026","2 seconds","6.9 MB","6 minutes and 38 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-IBB-VA","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 22, 2026","1 second","4.66 MB","10 minutes and 15 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-Master-CTL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 22, 2026","12 seconds","959.53 MB","6 hours, 24 minutes and 46 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-Redis","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 22, 2026","2 seconds","18.71 MB","1 hour, 36 minutes and 14 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-WorkerNode-1","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 22, 2026","3 seconds","30.23 MB","1 hour, 21 minutes and 12 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-WorkerNode-2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 22, 2026","2 seconds","18.92 MB","5 hours, 48 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-APPS-V2","OK","10.10.40.15","vRep-Cyber","","5 of 5","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 22, 2026","3 minutes and 31 seconds","1 GB","2 hours, 48 minutes and 29 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-CTL-V2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 22, 2026","2 minutes and 30 seconds","798.1 MB","2 hours, 19 minutes and 17 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-ELK","OK","10.10.40.15","vRep-Cyber","","6 of 6","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 22, 2026","20 minutes and 34 seconds","9.67 GB","1 hour, 36 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-REDIS-V2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 22, 2026","1 minute and 11 seconds","64.2 MB","1 hour, 41 minutes and 23 seconds","8 hours","0 seconds","Disabled"
"X-MANTAP-SLAVE-DB","OK","10.10.40.15","vRep-Cyber","","9 of 9","Enabled","VR","Disabled","Enabled","Disabled","MANTAP-MB-DC-DCI","Datastore Default","Jun 22, 2026","30 seconds","25.98 MB","1 minute and 42 seconds","5 minutes","0 seconds","Disabled"
