"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"BVIC-RHEL-6.5-SSL-IBB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 19, 2026","30 seconds","67.89 MB","7 hours, 1 minute and 17 seconds","8 hours","0 seconds","Disabled"
"CCBI-Admin-Proxy-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 19, 2026","2 seconds","9.44 MB","3 hours, 31 minutes and 25 seconds","8 hours","0 seconds","Disabled"
"CCBI-Database-Master-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 19, 2026","1 second","96 KB","2 minutes and 38 seconds","5 minutes","0 seconds","Disabled"
"CCBI-Database-Slave-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 19, 2026","1 second","208 KB","13 seconds","5 minutes","0 seconds","Disabled"
"CCBI-ELK-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 19, 2026","35 seconds","506.49 MB","1 hour, 7 minutes and 49 seconds","8 hours","0 seconds","Disabled"
"CCBI-LOG","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 19, 2026","4 seconds","122.49 MB","4 hours and 40 minutes","8 hours","0 seconds","Disabled"
"CCBI-Master-Node-Rancher-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 19, 2026","53 seconds","1.06 GB","5 hours, 51 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"CCBI-Mgate-Proxy-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 19, 2026","2 seconds","8 MB","3 hours, 35 minutes and 57 seconds","8 hours","0 seconds","Disabled"
"CCBI-Redis-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 19, 2026","2 seconds","8.1 MB","3 hours, 54 minutes and 14 seconds","8 hours","0 seconds","Disabled"
"CCBI-SSL-Web-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 19, 2026","1 second","9.41 MB","6 hours, 34 minutes and 35 seconds","8 hours","0 seconds","Disabled"
"CCBI-Worker-Node-Mgate-MB-1-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 19, 2026","3 seconds","35.48 MB","2 hours, 8 minutes and 16 seconds","8 hours","0 seconds","Disabled"
"CCBI-Worker-Node-Mgate-MB-2-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 19, 2026","5 seconds","123.08 MB","3 hours, 21 minutes and 14 seconds","8 hours","0 seconds","Disabled"
"CCBI-Worker-Node-Mgate-MB-3-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 19, 2026","4 seconds","37.27 MB","3 hours, 39 minutes and 9 seconds","8 hours","0 seconds","Disabled"
"CTBC-CTL","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 19, 2026","32 seconds","1.01 GB","4 hours, 48 minutes and 27 seconds","8 hours","0 seconds","Disabled"
"CTBC-ELK","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 19, 2026","33 seconds","169.37 MB","2 hours, 22 minutes and 37 seconds","8 hours","0 seconds","Disabled"
"CTBC-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 19, 2026","3 seconds","57.29 MB","1 hour, 11 minutes and 49 seconds","8 hours","0 seconds","Disabled"
"CTBC-WN-1","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 19, 2026","30 seconds","224.86 MB","6 hours and 8 minutes","8 hours","0 seconds","Disabled"
"CTBC-WN-2","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 19, 2026","34 seconds","120.28 MB","7 hours, 2 minutes and 54 seconds","8 hours","0 seconds","Disabled"
"CTBC-WN-3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 19, 2026","27 seconds","187.56 MB","5 hours, 5 minutes and 20 seconds","8 hours","0 seconds","Disabled"
"DJOTING-ADMINPROXY-.7","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 19, 2026","9 seconds","213.69 MB","34 minutes and 48 seconds","8 hours","0 seconds","Disabled"
"DJOTING-CTL-.68","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 19, 2026","1 minute and 11 seconds","894.2 MB","7 hours, 2 minutes and 46 seconds","8 hours","0 seconds","Disabled"
"DJOTING-DB-.19","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 19, 2026","7 seconds","1.05 MB","2 minutes and 2 seconds","5 minutes","0 seconds","Disabled"
"DJOTING-ELK-.67","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 19, 2026","26 seconds","562.3 MB","5 hours, 6 minutes and 1 second","8 hours","0 seconds","Disabled"
"DJOTING-IACSS-.83","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 19, 2026","25 seconds","159.59 MB","3 hours, 6 minutes and 2 seconds","8 hours","0 seconds","Disabled"
"DJOTING-MGATEPROXY-.5","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 19, 2026","30 seconds","181.32 MB","6 hours, 43 minutes and 2 seconds","8 hours","0 seconds","Disabled"
"DJOTING-SIGN-76","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 19, 2026","37 seconds","25.46 MB","7 hours, 1 minute and 16 seconds","8 hours","0 seconds","Disabled"
"DJOTING-SSL-.3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 19, 2026","9 seconds","153.23 MB","39 minutes and 57 seconds","8 hours","0 seconds","Disabled"
"DJOTING-STS-.84","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 19, 2026","31 seconds","109.73 MB","2 hours, 22 minutes and 35 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WEBADMIN-.81","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 19, 2026","4 seconds","141.73 MB","3 hours, 49 minutes and 49 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WN-.71","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 19, 2026","8 seconds","117.57 MB","6 hours, 17 minutes and 56 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WN-.72","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 19, 2026","53 seconds","404.09 MB","7 hours, 22 minutes and 34 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WN-.73","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 19, 2026","6 seconds","253.57 MB","3 hours, 49 minutes and 31 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-ADMIN.81","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","3 seconds","114.56 MB","52 minutes and 7 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-ADMINPROXY.7","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","28 seconds","135.3 MB","1 hour, 36 minutes and 41 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-APJ-PROXY-PSAK.8","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","38 seconds","74.8 MB","1 hour, 41 minutes and 25 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-CBR-PROD-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","1 second","5.01 MB","38 minutes and 59 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-CBR-PROD-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","1 second","1.1 MB","1 minute and 32 seconds","5 minutes","0 seconds","Disabled"
"DP-TASPEN-CTL.68","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","25 seconds","696.24 MB","1 hour, 31 minutes and 16 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-DB.19","OK","10.10.40.15","vRep-Cyber","","10 of 10","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","32 seconds","208.58 MB","3 minutes and 51 seconds","1 hour","0 seconds","Disabled"
"DP-TASPEN-ELK.67","OK","10.10.40.15","vRep-Cyber","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","4 minutes and 50 seconds","7.46 GB","5 hours, 9 minutes and 33 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-FINCLOUD-DB","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","1 second","592 KB","2 minutes and 33 seconds","5 minutes","0 seconds","Disabled"
"DP-TASPEN-IACSS.83","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","5 seconds","98.73 MB","3 hours, 9 minutes and 12 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-MGATEPROXY.5","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","3 seconds","159.23 MB","1 hour, 39 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-SBS.82","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","26 seconds","121.63 MB","2 hours, 0 minutes and 31 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-SIGN.76","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","21 seconds","99.22 MB","4 hours, 15 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-SSL.3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","5 seconds","76.38 MB","5 hours, 17 minutes and 9 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-STS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","16 seconds","63.75 MB","1 hour, 10 minutes and 23 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-WN-1.71","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","12 seconds","334.09 MB","1 hour, 47 minutes and 44 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-WN-2.72","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","38 seconds","717.28 MB","4 hours, 31 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-WN-3.73","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","6 seconds","243.51 MB","3 hours, 18 minutes and 16 seconds","8 hours","0 seconds","Disabled"
"JAMBI-CAMS-Rebuild","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 19, 2026","5 minutes and 36 seconds","1.39 GB","1 hour, 25 minutes and 12 seconds","8 hours","0 seconds","Disabled"
"JAMBI-DB-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 19, 2026","6 seconds","3.59 MB","8 seconds","5 minutes","0 seconds","Disabled"
"JAMBI-EDC-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 19, 2026","16 seconds","116.84 MB","7 hours, 14 minutes and 23 seconds","8 hours","0 seconds","Disabled"
"JAMBI-IGATE-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 19, 2026","1 minute and 42 seconds","615.66 MB","7 hours, 55 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"JAMBI-SSL-IBCOB-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 19, 2026","41 seconds","134.35 MB","7 hours, 16 minutes and 42 seconds","8 hours","0 seconds","Disabled"
"JAMBI-WEB-TELLER-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 19, 2026","39 seconds","162.16 MB","6 hours, 55 minutes and 20 seconds","8 hours","0 seconds","Disabled"
"MANTAP-DB","OK","10.10.40.15","vRep-Cyber","","9 of 9","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 19, 2026","4 seconds","108.66 MB","4 minutes and 24 seconds","5 minutes","0 seconds","Disabled"
"MANTAP-IB-ADMIN","OK","10.10.40.15","vRep-Cyber","","8 of 8","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 19, 2026","5 seconds","188.44 MB","2 hours, 56 minutes and 32 seconds","8 hours","0 seconds","Disabled"
"MANTAP-IB-APPS","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 19, 2026","21 seconds","1.65 GB","3 hours, 52 minutes and 59 seconds","8 hours","0 seconds","Disabled"
"MANTAP-IGATE","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 19, 2026","15 seconds","2.24 GB","4 hours, 23 minutes and 24 seconds","8 hours","0 seconds","Disabled"
"MANTAP-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 19, 2026","2 seconds","105.77 MB","4 hours, 32 minutes and 16 seconds","8 hours","0 seconds","Disabled"
"PAC-BlockChain-Biller.44","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 19, 2026","54 seconds","177.41 MB","1 hour, 15 minutes and 56 seconds","8 hours","0 seconds","Disabled"
"PAC-Connector-Biller.45","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 19, 2026","1 minute and 24 seconds","273.3 MB","2 hours, 56 minutes and 20 seconds","8 hours","0 seconds","Disabled"
"PAC-GoPay-Biller.52","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 19, 2026","3 seconds","2.96 MB","2 hours, 51 minutes and 38 seconds","8 hours","0 seconds","Disabled"
"PAC-Igate-BPJS-Biller.42","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 19, 2026","11 seconds","38.7 MB","2 hours, 53 minutes and 57 seconds","8 hours","0 seconds","Disabled"
"PAC-Igate-BPJS-DB-Biller.43","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","PAC_BILLER","Datastore Default","Jun 19, 2026","39 seconds","192 KB","54 seconds","5 minutes","0 seconds","Disabled"
"PAC-IGate-NonTelco-Biller.40","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 19, 2026","2 minutes and 27 seconds","515.24 MB","45 minutes and 29 seconds","8 hours","0 seconds","Disabled"
"PAC-Igate-NonTelco-DB-Biller.50","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","PAC_BILLER","Datastore Default","Jun 19, 2026","4 seconds","7.69 MB","8 seconds","5 minutes","0 seconds","Disabled"
"PAC-Igate-Telco-DB-Biller.51","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","PAC_BILLER","Datastore Default","Jun 19, 2026","34 seconds","6.28 MB","47 seconds","5 minutes","0 seconds","Disabled"
"PAPUA-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 19, 2026","1 second","17.82 MB","2 hours, 33 minutes and 30 seconds","8 hours","0 seconds","Disabled"
"PAPUA-DB","OK","10.10.40.15","vRep-Cyber","","8 of 8","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 19, 2026","5 seconds","52.98 MB","1 minute and 55 seconds","5 minutes","0 seconds","Disabled"
"PAPUA-IGATE","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 19, 2026","54 seconds","1.46 GB","6 hours, 28 minutes and 40 seconds","8 hours","0 seconds","Disabled"
"PAPUA-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 19, 2026","9 seconds","258.67 MB","2 hours, 32 minutes and 37 seconds","8 hours","0 seconds","Disabled"
"PAPUA-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 19, 2026","2 seconds","126.34 MB","2 hours, 32 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"PFSENSE-DJOTING","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 19, 2026","46 seconds","1 GB","7 hours, 41 minutes and 56 seconds","8 hours","0 seconds","Disabled"
"PFSENSE-TASPEN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 19, 2026","1 minute and 7 seconds","995.43 MB","1 hour, 45 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"PROD-BAS-DB-SLAVE","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ACEH-DC-NEW","Datastore Default","Jun 19, 2026","1 second","1.87 MB","59 seconds","5 minutes","0 seconds","Disabled"
"V2-Mantap-ELK","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 19, 2026","2 seconds","71.49 MB","3 hours, 36 minutes and 4 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-IBB-Admin","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 19, 2026","1 second","3.88 MB","2 hours, 0 minutes and 8 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-IBB-Sysadmin","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 19, 2026","3 seconds","3.14 MB","1 hour, 56 minutes and 2 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-IBB-VA","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 19, 2026","1 second","2.7 MB","47 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-Master-CTL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 19, 2026","6 seconds","670.63 MB","3 hours, 7 minutes and 26 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-Redis","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 19, 2026","1 second","12.58 MB","1 hour, 2 minutes and 20 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-WorkerNode-1","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 19, 2026","1 second","13.41 MB","5 hours, 13 minutes and 55 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-WorkerNode-2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 19, 2026","1 second","7.87 MB","2 hours, 56 minutes and 38 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-APPS-V2","OK","10.10.40.15","vRep-Cyber","","5 of 5","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 19, 2026","42 seconds","937.66 MB","3 hours, 6 minutes and 55 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-CTL-V2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 19, 2026","39 seconds","489.11 MB","1 hour, 11 minutes and 7 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-ELK","OK","10.10.40.15","vRep-Cyber","","6 of 6","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 19, 2026","2 minutes and 20 seconds","4.81 GB","3 hours, 17 minutes and 42 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-REDIS-V2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 19, 2026","26 seconds","77.28 MB","2 hours, 33 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"X-MANTAP-SLAVE-DB","OK","10.10.40.15","vRep-Cyber","","9 of 9","Enabled","VR","Disabled","Enabled","Disabled","MANTAP-MB-DC-DCI","Datastore Default","Jun 19, 2026","23 seconds","123.81 MB","2 minutes and 14 seconds","5 minutes","0 seconds","Disabled"
