"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"BVIC-RHEL-6.5-SSL-IB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 21, 2026","0 seconds","1.56 MB","5 hours, 22 minutes and 11 seconds","8 hours","0 seconds","Disabled"
"BVIC-RHEL-6.5-SSL-IBB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-VICTORIA-DR","Datastore Default","Jun 20, 2026","22 seconds","29.66 MB","7 hours, 32 minutes and 19 seconds","8 hours","0 seconds","Disabled"
"CCBI-Admin-Proxy-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 21, 2026","2 seconds","10.01 MB","6 hours, 12 minutes and 40 seconds","8 hours","0 seconds","Disabled"
"CCBI-Database-Master-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 21, 2026","2 seconds","1.11 MB","3 minutes and 20 seconds","5 minutes","0 seconds","Disabled"
"CCBI-Database-Slave-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 21, 2026","1 second","992 KB","3 minutes and 25 seconds","5 minutes","0 seconds","Disabled"
"CCBI-ELK-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 21, 2026","19 seconds","309.09 MB","5 hours, 4 minutes and 9 seconds","8 hours","0 seconds","Disabled"
"CCBI-LOG","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 21, 2026","10 seconds","132.46 MB","5 hours, 41 minutes and 32 seconds","8 hours","0 seconds","Disabled"
"CCBI-Master-Node-Rancher-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 20, 2026","37 seconds","1.19 GB","6 hours, 39 minutes and 57 seconds","8 hours","0 seconds","Disabled"
"CCBI-Mgate-Proxy-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 21, 2026","3 seconds","6.77 MB","5 hours, 47 minutes and 58 seconds","8 hours","0 seconds","Disabled"
"CCBI-Redis-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 21, 2026","3 seconds","7.3 MB","5 hours, 59 minutes and 59 seconds","8 hours","0 seconds","Disabled"
"CCBI-SSL-Web-v3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 21, 2026","1 second","8.86 MB","1 hour, 39 minutes and 29 seconds","8 hours","0 seconds","Disabled"
"CCBI-Worker-Node-Mgate-MB-1-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 21, 2026","5 seconds","51.79 MB","4 hours, 47 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"CCBI-Worker-Node-Mgate-MB-2-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 21, 2026","11 seconds","144.23 MB","5 hours, 11 minutes and 44 seconds","8 hours","0 seconds","Disabled"
"CCBI-Worker-Node-Mgate-MB-3-v3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ds_ccbi_v3_rmp","Datastore Default","Jun 20, 2026","3 seconds","32.98 MB","6 hours, 45 minutes and 52 seconds","8 hours","0 seconds","Disabled"
"CTBC-CTL","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 21, 2026","56 seconds","1.37 GB","40 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"CTBC-ELK","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 21, 2026","6 seconds","196.64 MB","2 hours, 58 minutes and 56 seconds","8 hours","0 seconds","Disabled"
"CTBC-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 21, 2026","4 seconds","97.15 MB","2 minutes and 1 second","8 hours","0 seconds","Disabled"
"CTBC-WN-1","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 21, 2026","25 seconds","231.29 MB","2 hours, 51 minutes and 57 seconds","8 hours","0 seconds","Disabled"
"CTBC-WN-2","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 21, 2026","10 seconds","198.38 MB","1 hour, 51 minutes and 35 seconds","8 hours","0 seconds","Disabled"
"CTBC-WN-3","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","CTBC-DR","Datastore Default","Jun 21, 2026","33 seconds","53.55 MB","3 hours, 45 minutes and 30 seconds","8 hours","0 seconds","Disabled"
"DJOTING-ADMINPROXY-.7","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 21, 2026","22 seconds","187.23 MB","2 hours, 13 minutes and 15 seconds","8 hours","0 seconds","Disabled"
"DJOTING-CTL-.68","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 21, 2026","1 minute and 40 seconds","1.12 GB","1 hour, 1 minute and 10 seconds","8 hours","0 seconds","Disabled"
"DJOTING-DB-.19","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 21, 2026","1 second","1.11 MB","38 seconds","5 minutes","0 seconds","Disabled"
"DJOTING-ELK-.67","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 21, 2026","1 minute and 10 seconds","383.82 MB","6 hours and 20 minutes","8 hours","0 seconds","Disabled"
"DJOTING-IACSS-.83","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 21, 2026","10 seconds","191.22 MB","4 hours, 36 minutes and 26 seconds","8 hours","0 seconds","Disabled"
"DJOTING-MGATEPROXY-.5","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 21, 2026","23 seconds","187.39 MB","36 minutes and 4 seconds","8 hours","0 seconds","Disabled"
"DJOTING-SIGN-76","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 21, 2026","3 seconds","43.14 MB","35 minutes and 38 seconds","8 hours","0 seconds","Disabled"
"DJOTING-SSL-.3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 21, 2026","50 seconds","212.02 MB","3 hours, 23 minutes and 56 seconds","8 hours","0 seconds","Disabled"
"DJOTING-STS-.84","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 21, 2026","24 seconds","300.05 MB","3 hours, 43 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WEBADMIN-.81","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 21, 2026","31 seconds","204.98 MB","5 hours, 4 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WN-.71","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 21, 2026","21 seconds","457.09 MB","25 minutes and 9 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WN-.72","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 21, 2026","1 minute and 20 seconds","354.47 MB","1 hour, 35 minutes and 19 seconds","8 hours","0 seconds","Disabled"
"DJOTING-WN-.73","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 21, 2026","33 seconds","287.95 MB","6 hours, 2 minutes and 38 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-ADMIN.81","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 21, 2026","30 seconds","173.13 MB","1 hour, 17 minutes and 24 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-ADMINPROXY.7","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 21, 2026","51 seconds","223.88 MB","51 minutes and 40 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-APJ-PROXY-PSAK.8","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 21, 2026","8 seconds","131.7 MB","27 minutes and 58 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-CBR-PROD-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 21, 2026","37 seconds","154.26 MB","2 hours, 16 minutes and 37 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-CBR-PROD-DB","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 21, 2026","18 seconds","488 KB","2 minutes and 54 seconds","5 minutes","0 seconds","Disabled"
"DP-TASPEN-CTL.68","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 21, 2026","39 seconds","588.72 MB","6 hours, 32 minutes and 28 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-DB.19","Incremental Sync (RPO Violation)","10.10.40.15","vRep-Cyber","","10 of 10","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 21, 2026","1 minute and 11 seconds","642.84 MB","5 hours, 25 minutes and 11 seconds","1 hour","4 hours and 16 minutes","Disabled"
"DP-TASPEN-ELK.67","OK","10.10.40.15","vRep-Cyber","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","7 minutes and 21 seconds","8.75 GB","7 hours, 27 minutes and 45 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-FINCLOUD-DB","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 21, 2026","4 seconds","296 KB","59 seconds","5 minutes","0 seconds","Disabled"
"DP-TASPEN-IACSS.83","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 21, 2026","23 seconds","152.65 MB","4 hours, 15 minutes and 24 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-MGATEPROXY.5","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 21, 2026","19 seconds","251.97 MB","30 minutes and 7 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-SBS.82","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 20, 2026","5 seconds","125.13 MB","7 hours, 19 minutes and 18 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-SIGN.76","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 21, 2026","14 seconds","151.9 MB","6 hours, 10 minutes and 49 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-SSL.3","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 21, 2026","21 seconds","163.61 MB","55 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-STS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 21, 2026","9 seconds","87.7 MB","6 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-WN-1.71","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 21, 2026","46 seconds","610.9 MB","37 minutes and 49 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-WN-2.72","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 21, 2026","9 minutes and 20 seconds","3.66 GB","1 hour, 32 minutes and 29 seconds","8 hours","0 seconds","Disabled"
"DP-TASPEN-WN-3.73","OK","10.10.40.15","vRep-Cyber","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 21, 2026","48 seconds","337.43 MB","5 hours, 31 minutes and 32 seconds","8 hours","0 seconds","Disabled"
"JAMBI-CAMS-Rebuild","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 21, 2026","7 minutes and 37 seconds","604.4 MB","4 hours, 33 minutes and 43 seconds","8 hours","0 seconds","Disabled"
"JAMBI-DB-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 21, 2026","34 seconds","4.56 MB","1 minute and 28 seconds","5 minutes","0 seconds","Disabled"
"JAMBI-EDC-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 21, 2026","46 seconds","311.02 MB","39 minutes and 55 seconds","8 hours","0 seconds","Disabled"
"JAMBI-IGATE-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 21, 2026","2 minutes and 2 seconds","606.05 MB","1 hour, 49 minutes and 44 seconds","8 hours","0 seconds","Disabled"
"JAMBI-SSL-IBCOB-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 21, 2026","1 minute and 25 seconds","548.95 MB","2 hours, 6 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"JAMBI-WEB-TELLER-Rhel9.6-Rebuild","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","new-jambi-drc","Datastore Default","Jun 21, 2026","55 seconds","429.19 MB","17 minutes and 13 seconds","8 hours","0 seconds","Disabled"
"MANTAP-DB","OK","10.10.40.15","vRep-Cyber","","9 of 9","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 21, 2026","6 seconds","171.7 MB","2 minutes and 6 seconds","5 minutes","0 seconds","Disabled"
"MANTAP-IB-ADMIN","OK","10.10.40.15","vRep-Cyber","","8 of 8","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 21, 2026","36 seconds","71.62 MB","15 minutes and 24 seconds","8 hours","0 seconds","Disabled"
"MANTAP-IB-APPS","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 21, 2026","25 seconds","827.09 MB","6 hours, 11 minutes and 2 seconds","8 hours","0 seconds","Disabled"
"MANTAP-IGATE","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 21, 2026","13 seconds","368.1 MB","1 hour, 25 minutes and 44 seconds","8 hours","0 seconds","Disabled"
"MANTAP-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 21, 2026","4 seconds","56.4 MB","25 minutes and 20 seconds","8 hours","0 seconds","Disabled"
"PAC-BlockChain-Biller.44","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 21, 2026","26 minutes and 10 seconds","3.67 GB","5 hours, 56 minutes and 52 seconds","8 hours","0 seconds","Disabled"
"PAC-Connector-Biller.45","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 21, 2026","1 minute and 50 seconds","335.74 MB","3 hours, 4 minutes and 9 seconds","8 hours","0 seconds","Disabled"
"PAC-GoPay-Biller.52","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 21, 2026","16 seconds","2.15 MB","6 hours, 23 minutes and 37 seconds","8 hours","0 seconds","Disabled"
"PAC-Igate-BPJS-Biller.42","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 21, 2026","16 seconds","52.7 MB","4 hours, 36 minutes and 8 seconds","8 hours","0 seconds","Disabled"
"PAC-Igate-BPJS-DB-Biller.43","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","PAC_BILLER","Datastore Default","Jun 21, 2026","2 seconds","264 KB","2 minutes and 7 seconds","5 minutes","0 seconds","Disabled"
"PAC-IGate-NonTelco-Biller.40","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","PAC_BILLER","Datastore Default","Jun 21, 2026","2 minutes and 13 seconds","409.45 MB","4 hours, 38 minutes and 45 seconds","8 hours","0 seconds","Disabled"
"PAC-Igate-NonTelco-DB-Biller.50","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","PAC_BILLER","Datastore Default","Jun 21, 2026","4 seconds","6.55 MB","51 seconds","5 minutes","0 seconds","Disabled"
"PAC-Igate-Telco-DB-Biller.51","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","PAC_BILLER","Datastore Default","Jun 21, 2026","4 seconds","4.3 MB","4 minutes and 1 second","5 minutes","0 seconds","Disabled"
"PAPUA-APPS","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 21, 2026","6 seconds","45.27 MB","5 hours, 52 minutes and 50 seconds","8 hours","0 seconds","Disabled"
"PAPUA-DB","OK","10.10.40.15","vRep-Cyber","","8 of 8","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 21, 2026","6 seconds","13.51 MB","2 minutes and 9 seconds","5 minutes","0 seconds","Disabled"
"PAPUA-IGATE","OK","10.10.40.15","vRep-Cyber","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 21, 2026","1 minute and 36 seconds","849.3 MB","3 hours, 41 minutes and 8 seconds","8 hours","0 seconds","Disabled"
"PAPUA-SSL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 21, 2026","6 seconds","67.88 MB","11 minutes and 18 seconds","8 hours","0 seconds","Disabled"
"PAPUA-WEBADMIN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 21, 2026","6 seconds","25.66 MB","6 hours, 1 minute and 51 seconds","8 hours","0 seconds","Disabled"
"PFSENSE-DJOTING","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DJOTING-DR-E1","Datastore Default","Jun 21, 2026","3 minutes","1.33 GB","2 hours, 33 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"PFSENSE-TASPEN","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","TASPEN-DR-E1","Datastore Default","Jun 21, 2026","1 minute and 58 seconds","834.05 MB","5 hours, 13 minutes and 47 seconds","8 hours","0 seconds","Disabled"
"PROD-BAS-DB-SLAVE","OK","10.10.40.15","vRep-Cyber","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","ACEH-DC-NEW","Datastore Default","Jun 21, 2026","1 second","16 KB","3 minutes and 43 seconds","5 minutes","0 seconds","Disabled"
"V2-Mantap-ELK","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 21, 2026","4 seconds","76.11 MB","1 hour, 36 minutes and 47 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-IBB-Admin","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 21, 2026","1 second","4.17 MB","1 hour, 24 minutes and 15 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-IBB-Sysadmin","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 21, 2026","23 seconds","6.25 MB","6 hours, 19 minutes and 12 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-IBB-VA","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 21, 2026","1 second","5.12 MB","25 minutes and 27 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-Master-CTL","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 21, 2026","6 seconds","349.98 MB","6 hours, 2 minutes and 50 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-Redis","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 21, 2026","2 seconds","18.37 MB","3 hours, 25 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-WorkerNode-1","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 21, 2026","1 second","18.09 MB","43 minutes and 36 seconds","8 hours","0 seconds","Disabled"
"V2-Mantap-WorkerNode-2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS-MANTAP-NEW","Datastore Default","Jun 21, 2026","2 seconds","7.29 MB","2 hours, 3 minutes and 37 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-APPS-V2","OK","10.10.40.15","vRep-Cyber","","5 of 5","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 21, 2026","1 minute and 20 seconds","808.27 MB","53 minutes and 25 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-CTL-V2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 21, 2026","1 minute and 41 seconds","811.06 MB","7 minutes and 18 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-ELK","OK","10.10.40.15","vRep-Cyber","","6 of 6","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 21, 2026","16 minutes and 17 seconds","16.73 GB","5 hours, 12 minutes and 52 seconds","8 hours","0 seconds","Disabled"
"V2-PAPUA-REDIS-V2","OK","10.10.40.15","vRep-Cyber","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","papua_dc_new","Datastore Default","Jun 21, 2026","8 seconds","65.41 MB","2 minutes and 1 second","8 hours","0 seconds","Disabled"
"X-MANTAP-SLAVE-DB","OK","10.10.40.15","vRep-Cyber","","9 of 9","Enabled","VR","Disabled","Enabled","Disabled","MANTAP-MB-DC-DCI","Datastore Default","Jun 21, 2026","6 seconds","64.42 MB","2 minutes and 17 seconds","5 minutes","0 seconds","Disabled"
