"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"Sulselbar-Apps-Admin-Merchant-QRIS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","4 of 4","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","4 seconds","123.91 MB","5 hours, 45 minutes and 25 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Apps-Teller","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","9 seconds","203.8 MB","5 hours","8 hours","0 seconds","Disabled"
"Sulselbar-DB-New","OK","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","7 seconds","177.74 MB","45 seconds","5 minutes","0 seconds","Disabled"
"Sulselbar-Digibank","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","9 seconds","136.34 MB","5 hours, 23 minutes and 13 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Digibank-DB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","2 seconds","2.94 MB","4 minutes and 8 seconds","5 minutes","0 seconds","Disabled"
"Sulselbar-EDC","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","8 seconds","228.43 MB","1 hour, 13 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Fraud","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","3 seconds","29.02 MB","7 hours, 1 minute and 1 second","8 hours","0 seconds","Disabled"
"Sulselbar-IBB-Apps","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","8 seconds","141.78 MB","5 hours, 59 minutes and 59 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Lakupandai","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","7 seconds","135.9 MB","4 hours, 50 minutes and 56 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-Middleware","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","9 seconds","141.97 MB","6 hours, 50 minutes and 53 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-SNAP","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","1 second","3.2 MB","16 seconds","5 minutes","0 seconds","Disabled"
"Sulselbar-SoftToken","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","8 seconds","139.79 MB","5 hours, 38 minutes and 19 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-SSL","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","8 seconds","165.89 MB","4 hours, 55 minutes and 39 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-STS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","47 seconds","1.83 GB","6 hours, 22 minutes and 4 seconds","8 hours","0 seconds","Disabled"
"Sulselbar-WebAdmin","OK","10.10.40.8","vSphere_Replication_OVF10-new","","7 of 7","Enabled","VR","Disabled","Disabled","Disabled","DS_BSSB_DRC","Datastore Default","Jun 21, 2026","11 seconds","326.77 MB","7 hours, 42 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"SULTRA-ADMIN","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 21, 2026","2 seconds","24.88 MB","3 hours, 42 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"SULTRA-DB","OK","10.10.40.8","vSphere_Replication_OVF10-new","","3 of 3","Enabled","VR","Disabled","Disabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 21, 2026","6 seconds","96.31 MB","3 minutes and 6 seconds","5 minutes","0 seconds","Disabled"
"SULTRA-ELK","OK","10.10.40.8","vSphere_Replication_OVF10-new","","7 of 7","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 21, 2026","45 seconds","3.37 GB","3 hours, 18 minutes and 50 seconds","8 hours","0 seconds","Disabled"
"SULTRA-FRAUD","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 21, 2026","2 seconds","78.02 MB","5 hours, 32 minutes and 42 seconds","8 hours","0 seconds","Disabled"
"SULTRA-FTP","OK","10.10.40.8","vSphere_Replication_OVF10-new","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 21, 2026","2 seconds","35.57 MB","7 hours, 32 minutes and 24 seconds","8 hours","0 seconds","Disabled"
"SULTRA-KUBERNETES","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 21, 2026","5 seconds","200.23 MB","5 hours and 37 minutes","8 hours","0 seconds","Disabled"
"SULTRA-MICROBANKING","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 21, 2026","6 seconds","525.95 MB","5 hours, 8 minutes and 3 seconds","8 hours","0 seconds","Disabled"
"SULTRA-MICROGATE","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 21, 2026","5 seconds","515.65 MB","3 hours, 56 minutes and 11 seconds","8 hours","0 seconds","Disabled"
"SULTRA-REDIS","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 21, 2026","2 seconds","44.66 MB","6 hours, 32 minutes and 44 seconds","8 hours","0 seconds","Disabled"
"SULTRA-SSL","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 21, 2026","1 second","61.69 MB","3 hours and 38 minutes","8 hours","0 seconds","Disabled"
"SULTRA-WEB-MERCHANT","OK","10.10.40.8","vSphere_Replication_OVF10-new","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","DS_SULTRA-DRC","Datastore Default","Jun 21, 2026","2 seconds","21.3 MB","7 hours, 43 minutes and 18 seconds","8 hours","0 seconds","Disabled"
